C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_14_177.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_14_177.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_14_177.jpg, 0, 1, 0, 3.126568
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_14_284.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_14_284.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_14_284.jpg, 0, 1, 0, 4.535657
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_14_389.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_14_389.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_14_389.jpg, 0, 1, 0, 5.696132
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_14_493.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_14_493.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_14_493.jpg, -0.3118173, 1, 0, 6.824327
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_14_597.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_14_597.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_14_597.jpg, -0.002423085, 1, 0, 7.961761
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_14_700.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_14_700.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_14_700.jpg, 0, 1, 0, 9.310854
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_14_803.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_14_803.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_14_803.jpg, 0, 1, 0, 10.42491
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_14_913.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_14_913.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_14_913.jpg, 0, 1, 0, 11.62672
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_15_022.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_15_022.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_15_022.jpg, 0, 1, 0, 12.80448
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_15_129.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_15_129.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_15_129.jpg, -0.3255075, 1, 0, 13.89051
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_15_237.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_15_237.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_15_237.jpg, -0.648855, 1, 0, 14.75152
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_15_344.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_15_344.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_15_344.jpg, -0.9691325, 1, 0, 15.80142
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_15_451.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_15_451.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_15_451.jpg, -0.925711, 1, 0, 16.58262
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_15_556.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_15_556.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_15_556.jpg, -0.6129295, 1, 0, 17.75123
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_15_656.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_15_656.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_15_656.jpg, -0.3672901, 1, 0, 18.73055
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_15_757.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_15_757.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_15_757.jpg, 0.1392039, 1, 0, 19.71291
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_15_858.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_15_858.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_15_858.jpg, 0.3110706, 1, 0, 20.7355
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_15_961.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_15_961.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_15_961.jpg, 0.002192691, 1, 0, 21.72991
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_16_064.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_16_064.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_16_064.jpg, 0, 1, 0, 22.7168
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_16_168.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_16_168.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_16_168.jpg, 0, 1, 0, 23.69534
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_16_270.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_16_270.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_16_270.jpg, -0.1423545, 1, 0, 24.65759
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_16_389.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_16_389.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_16_389.jpg, -0.2474544, 1, 0, 25.6986
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_16_491.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_16_491.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_16_491.jpg, 0, 1, 0, 26.64422
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_16_593.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_16_593.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_16_593.jpg, 0, 1, 0, 27.58113
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_16_694.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_16_694.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_16_694.jpg, 0, 1, 0, 28.51166
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_16_795.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_16_795.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_16_795.jpg, 0, 1, 0, 29.43306
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_16_896.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_16_896.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_16_896.jpg, 0, 1, 0, 30.19139
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_16_999.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_16_999.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_16_999.jpg, -0.3066363, 1, 0, 30.17092
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_17_099.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_17_099.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_17_099.jpg, -0.4815771, 1, 0, 30.15629
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_17_218.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_17_218.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_17_218.jpg, -0.125568, 1, 0, 30.19173
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_17_337.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_17_337.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_17_337.jpg, 0, 1, 0, 30.18918
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_17_440.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_17_440.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_17_440.jpg, 0, 1, 0, 30.18977
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_17_540.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_17_540.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_17_540.jpg, 0, 1, 0, 30.18893
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_17_661.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_17_661.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_17_661.jpg, 0, 1, 0, 30.19034
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_17_779.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_17_779.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_17_779.jpg, 0, 1, 0, 30.19135
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_17_880.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_17_880.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_17_880.jpg, 0, 1, 0, 30.19049
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_17_980.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_17_980.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_17_980.jpg, 0, 1, 0, 30.19045
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_18_086.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_18_086.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_18_086.jpg, 0, 1, 0, 30.19042
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_18_189.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_18_189.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_18_189.jpg, -0.3089799, 1, 0, 30.16715
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_18_290.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_18_290.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_18_290.jpg, -0.4800789, 1, 0, 30.15143
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_18_411.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_18_411.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_18_411.jpg, -0.117303, 1, 0, 30.19266
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_18_514.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_18_514.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_18_514.jpg, 0, 1, 0, 30.18716
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_18_615.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_18_615.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_18_615.jpg, 0, 1, 0, 30.19022
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_18_715.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_18_715.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_18_715.jpg, 0, 1, 0, 30.19014
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_18_816.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_18_816.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_18_816.jpg, 0, 1, 0, 30.19016
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_18_919.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_18_919.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_18_919.jpg, 0, 1, 0, 30.19016
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_19_022.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_19_022.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_19_022.jpg, 0, 1, 0, 30.19015
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_19_122.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_19_122.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_19_122.jpg, 0, 1, 0, 30.19107
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_19_223.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_19_223.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_19_223.jpg, 0, 1, 0, 30.19057
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_19_323.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_19_323.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_19_323.jpg, 0, 1, 0, 30.19128
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_19_446.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_19_446.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_19_446.jpg, -0.2066733, 1, 0, 30.17907
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_19_551.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_19_551.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_19_551.jpg, -0.2971425, 1, 0, 30.17813
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_19_658.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_19_658.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_19_658.jpg, 0, 1, 0, 30.18742
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_19_761.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_19_761.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_19_761.jpg, 0, 1, 0, 30.19028
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_19_866.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_19_866.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_19_866.jpg, 0, 1, 0, 30.1902
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_19_976.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_19_976.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_19_976.jpg, 0, 1, 0, 30.19011
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_20_087.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_20_087.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_20_087.jpg, 0, 1, 0, 30.19022
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_20_200.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_20_200.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_20_200.jpg, 0, 1, 0, 30.19278
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_20_311.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_20_311.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_20_311.jpg, 0, 1, 0, 30.1902
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_20_417.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_20_417.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_20_417.jpg, -0.0711243, 1, 0, 30.18857
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_20_525.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_20_525.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_20_525.jpg, -0.3943857, 1, 0, 30.15798
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_20_632.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_20_632.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_20_632.jpg, -0.07396409, 1, 0, 30.1913
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_20_741.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_20_741.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_20_741.jpg, 0, 1, 0, 30.18985
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_20_851.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_20_851.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_20_851.jpg, 0, 1, 0, 30.19026
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_20_960.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_20_960.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_20_960.jpg, -0.3274209, 1, 0, 30.16623
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_21_069.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_21_069.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_21_069.jpg, -0.0001592934, 1, 0, 30.18962
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_21_179.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_21_179.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_21_179.jpg, -0.188409, 1, 0, 30.18845
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_21_286.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_21_286.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_21_286.jpg, 0, 1, 0, 30.18984
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_21_392.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_21_392.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_21_392.jpg, 0, 1, 0, 30.19023
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_21_497.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_21_497.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_21_497.jpg, 0, 1, 0, 30.1903
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_21_610.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_21_610.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_21_610.jpg, 0, 1, 0, 30.19031
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_21_719.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_21_719.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_21_719.jpg, 0, 1, 0, 30.1903
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_21_823.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_21_823.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_21_823.jpg, 0, 1, 0, 30.19024
C:\Users\ritis\Downloads\simulator-windows-64\IMG\center_2024_01_11_01_51_21_929.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\left_2024_01_11_01_51_21_929.jpg, C:\Users\ritis\Downloads\simulator-windows-64\IMG\right_2024_01_11_01_51_21_929.jpg, 0, 1, 0, 30.19029
